funder,tax_year,schedule,recipient,recipient_ein,city,state,amount,amount_noncash,noncash_desc,purpose,source
Petco Love,2025,990-SchI,SAN ANTONIO FERAL CAT COALITION CCAP,76-0766948,SAN ANTONIO,TX,20000,393,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ROBIN'S NEST OF INDY,27-2441316,INDIANAPOLIS,IN,20000,372,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,DARBSTER FOUNDATION,27-0879529,WEST PALM BEACH,FL,20000,110,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ANIMAL PROTECTIVE ASSOCIATION OF MISSOURI (AKA APA ADOPTION CENTER),43-0699783,ST LOUIS,MO,20000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,CITIZENS FOR ANIMAL PROTECTION,23-7296260,HOUSTON,TX,20000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,COMMUNITY SPAY NEUTER INITIATIVE PARTNERSHIP (C-SNIP),38-3463298,KENTWOOD,MI,20000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,FLORENCE AREA HUMANE SOCIETY,57-0573276,FLORENCE,SC,20000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,NEBRASKA HUMANE SOCIETY,47-0378997,OMAHA,NE,20000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SHENANDOAH VALLEY ANIMAL SERVICES CENTER (DBA OF COUNTY OF AUGUSTA,54-6001673,LYNDHUST,VA,20000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SMOKY MOUNTAIN ANIMAL CARE FOUNDATION (BLOUNT COUNTY ANIMAL CENTER),20-8296396,ALCOA,TN,20000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,STANDISH HUMANE SOCIETY,23-7085127,DUXBURY,MA,20000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,TULARE COUNTY ANIMAL SERVICES,94-6000545,VISALIA,CA,20000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MIAMI VETERINARY FOUNDATION,59-1911775,MIAMI,FL,19850,16240,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SAVE RESCUE COALITION,45-4982602,SANTA FE,TX,19501,17321,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SIOUXLAND HUMANE SOCIETY,42-6000336,SIOUX CITY,IA,19500,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SPAY ILLINOIS DBA PAWS FOR A CAUSE VET CARE,45-2094195,NAPERVILLE,IL,19375,9673,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,REZDAWG RESCUE,46-1412023,LAFAYETTE,CO,19371,19686,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,NUZZLES & CO,87-0482464,PEOA,UT,19100,12576,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,METRO EAST HUMANE SOCIETY,37-1196065,EDWARDSVILLE,IL,18950,6746,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,LUCKY DOG ANIMAL RESCUE,30-0559037,ARLINGTON,VA,18900,2084,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUMANE SOCIETY OF EL PASO,74-1156430,EL PASO,TX,18875,2926,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PAWS HUMANE INC,58-2513501,COLUMBUS,GA,18600,24537,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,UNDERDOG ANIMAL RESCUE AND REHAB,82-3156476,MOAB,UT,18500,15396,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SPECIAL PALS INCORPORATED,74-2050052,HOUSTON,TX,18500,222,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUMANE SOCIETY OF THE OUACHITAS,71-0502540,MENA,AR,18500,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,FOREST COUNTY HUMANE SOCIETY,39-1812068,CRANDON,WI,18000,13504,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,BROOKHAVEN ANIMAL RESCUE LEAGUE,64-0659454,BROOKHAVEN,MS,18000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,KIND KEEPER ANIMAL RESCUE,46-3055917,NORTH MYRTLE BEACH,SC,18000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PHILADELPHIA ANIMAL WELFARE SOCIETY,26-3862631,PHILADELPHIA,PA,18000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,CITY OF TAHLEQUAH-CITY HALL,73-6005455,TAHLEQUAH,OK,17955,14430,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,INLAND VALLEY HUMANE SOCIETY & SPCA,95-1660842,POMONA,CA,17875,2075,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,WINDY RIDGE RESCUE,81-4253924,SUMTER,SC,17500,61,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,BELLEVILLE AREA HUMANE SOCIETY,37-0814881,BELLEVILLE,IL,17500,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,FRIENDS OF FELINES RESCUE,85-3225196,RIO LINDA,CA,17500,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,LOUISIANA SPCA,72-0471368,NEW ORLEANS,LA,17200,3640,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,UNITED ANIMAL FRIENDS,20-0360727,PRESCOTT,AZ,17000,1155,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,FRANKLIN COUNTY HUMANE SOCIETYPLANNED PETHOOD CLINIC & ADOPTION CENTER,52-1256009,ROCKY MOUNT,VA,17000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HELPING HANDS FOR ANIMALS,23-2726885,LAMPETER,PA,16800,13979,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUMANE SOCIETY FOR ANIMALS INC,71-0462466,ROGERS,AR,16800,3770,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ANIMAL BIRTH CONTROL CLINIC,23-7110730,WACO,TX,16626,11052,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,GULF COAST HUMANE SOCIETY (TX),74-1266245,CORPUS CHRISTI,TX,16625,6627,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ANIMAL REFUGE LEAGUE OF GREATER PORTLAND,01-0212541,WESTBROOK,ME,16500,34,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,CARE HUMANE SOCIETY,63-0713052,AUBURN,AL,16500,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,FORSYTH HUMANE SOCIETY,23-7055886,WINSTON SALEM,NC,16500,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HARDIN COUNTY ANIMAL SERVICES,62-6000650,SAVANNAH,TN,16500,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MUNCIE ANIMAL SHELTER,35-6001127,MUNCIE,IN,16500,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUMANE SOCIETY OF THE PIKES PEAK REGION,84-0410111,COLORADO SPRINGS,CO,16125,23412,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PET ADOPTION ALTERNATIVE OF WARREN,26-0854420,WEST BLOOMFIELD,MI,16000,73,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ANIMAL RESCUE OF THE ROCKIES,20-1055815,AURORA,CO,15900,5955,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ST TAMMANY PARISH ANIMAL SERVICES,72-6001304,LACOMBE,LA,15900,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HILL COUNTRY HUMANE SOCIETY,74-2377542,BUCHANAN DAM,TX,15529,10747,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ST SOPHIA'S FORGOTTEN FELINES,36-4696076,ADDISON,IL,15500,337,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,WICHITA ANIMAL ACTION LEAGUE,46-5635359,WICHITA,KS,15485,12255,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SPCALA,95-1738153,LOS ANGELES,CA,15480,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SPAY-NEUTER ACTION PROJECT,33-0517862,ENCINITAS,CA,15450,16214,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,2 HANDS SAVING 4 PAWS HUMANE SOCIETY INC,85-3500363,THOMSON,GA,15000,13111,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ROOM 8 MEMORIAL CAT FOUNDATION,23-7344513,RIVERSIDE,CA,15000,1675,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PAW WORKS INC,46-4484336,CAMARILLO,CA,15000,1007,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,WHISKERS TAILS AND FERALS,68-0437611,NAPA,CA,15000,647,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MICHIGAN HUMANE SOCIETY,38-1358206,BINGHAM FARMS,MI,15000,280,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUMANE SOCIETY OF NORTHERN UTAH,26-2250673,OGDEN,UT,15000,106,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,STEPHENS COUNTY HUMANE SOCIETY,73-1202082,DUNCAN,OK,15000,44,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,CALIFID PARROT & EXOTICS RESCUE SANCTUARY,45-2433107,MODESTO,CA,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,FAYETTE HUMANE SOCIETY,58-1592706,FAYETTEVILLE,GA,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,FRESNO HOPE ANIMAL FOUNDATION,77-0508414,FRESNO,CA,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,FRIENDS FOR LIFE HUMANE SOCIETY,20-5819337,LAS VEGAS,NV,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,GREENHILL HUMANE SOCIETY,93-0467412,EUGENE,OR,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HARDIN ANIMAL RELOCATION AND TRANSITION TEAM,46-4025413,SAVANNAH,TN,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HASRA (HEART OF ALABAMA SAVE RESCUE ADOPT),45-3828520,FLORENCE,AL,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HEALING4HEROES,90-0659736,PEACHTREE CITY,GA,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUMANE SOCIETY OF THE SOUTH PLATTE VALLEY,27-0911048,LITTLETON,CO,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,K9 PARTNERS FOR PATRIOTS INC,47-1871810,BROOKSVILLE,FL,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,LAST HOPE INC,11-2618189,WANTAGH,NY,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MEOWTOWN ANIMAL RESCUE INC,84-2536609,LAKE OZARK,MO,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MITCHELL COUNTY ANIMAL RESCUE INC,56-1432402,SPRUCE PINE,NC,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MONTGOMERY COUNTY ANIMAL SHELTER,74-6000558,CONROE,TX,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,NORTH VALLEY ANIMAL DISASTER GROUP,06-1672191,CHICO,CA,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ONE BY ONE ANIMAL ADVOCATES,35-2541637,HUNTINGTON,WV,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PAWS ON MY HEART INC,83-1927175,MUNCIE,IN,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PEOPLE FOR ANIMALS INC,22-2331492,HILLSIDE,NJ,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ROBINSON'S RESCUE,42-1717278,SHREVEPORT,LA,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SANTA ROSA COUNTY ANIMAL SERVICES,59-6000842,MILTON,FL,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,THE UNIVERSITY OF TENNESSEE,62-6001636,KNOXVILLE,TN,15000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ANIMAL LEAGUE OF GASTON COUNTY,03-0417697,GASTONIA,NC,14950,5851,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,LIFELINE ANIMAL PROJECT,01-0599278,ATLANTA,GA,14800,11548,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUMANE SOCIETY OF SONOMA COUNTY,94-6001315,SANTA ROSA,CA,14750,8137,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,NAPA HUMANE,23-7315010,NAPA,CA,14700,18304,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PAWS FOR LIFE NC,01-0621772,YOUNGSVILLE,NC,14625,2229,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PETFIX NORTHEAST OHIO,20-2205609,EUCLID,OH,14500,4980,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ASTRO FOUNDATION,46-0873232,OAKDALE,CA,14500,111,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SPAY NEUTER INITIATIVE PROGRAM,84-4734799,SANFORD,NC,14430,8445,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,GATEWAY PET GUARDIANS,26-0096240,EAST ST LOUIS,MO,14405,7281,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,FRIENDS OF THE MOBILE ANIMAL SHELTER,20-1336133,MOBILE,AL,14241,10460,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,CITY OF SAN ANTONIO ANIMAL CARE SERVICES,74-6002070,SAN ANTONIO,TX,14241,9456,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ANIMAL DEFENSE LEAGUE OF TEXAS,74-6002033,SAN ANTONIO,TX,14200,10259,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MARGARET B MITCHELL SPAY NEUTER CLINIC (WAS BRISTOL HUMANE SOCIETY),54-0927975,BRISTOL,VA,14065,7020,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,4 PRECIOUS PAWS LOW COST SPAY & NEUTER CLINIC,47-2552399,LAFAYETTE,IN,14000,9538,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,KAT'S ALLEY CATS,83-1604771,HOUSTON,TX,14000,5700,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HALO HELPING ANIMALS LIVE ON INC,86-0832160,PHOENIX,AZ,14000,210,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,DIAMONDS IN THE RUFF CSRA DBA KITTY KONNECTION,27-4614533,MARTINEZ,GA,14000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,LATINO ALLIANCE FOR ANIMAL CARE FOUNDATION,45-4722654,PANORAMA CITY,CA,13950,10615,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PURR-A-LOT CAT SHELTER CORP,45-3828871,BIXBY,OK,13900,2156,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,WHISKERS TNR OF WARREN COUNTY,81-3152040,MARTENSDALE,IA,13900,915,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PETER ZIPPI MEMORIAL FUND INC,47-4691814,HERMOSA BEACH,CA,13700,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HOT SPRINGS VILLAGE ANIMAL WELFARE LEAGUE,58-1805215,HOT SPRINGS VILLAGE,AR,13640,2013,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PALS OF PAWS SOCIETY,85-0719565,HERNANDO,MS,13565,14307,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ANIMAL RESCUE VETERINARY SERVICES,27-2619343,LONDONDERRY,NH,13500,9263,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ALL ABOUT ANIMALS RESCUE INC,27-5410456,PHOENIX,AZ,13500,49,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,KENTUCKY KITTY CATS,83-1947530,CROMWELL,KY,13425,8587,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,AUSTIN HUMANE SOCIETY,74-6013665,AUSTIN,TX,13200,5801,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,WEBARK ESTATES INC,02-0644795,MOUNDSVILLE,WV,13000,14216,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,LIBERTY COUNTY ANIMAL SERVICES,58-6002461,HINESVILLE,GA,13000,10519,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUMANE SOCIETY OF THE OHIO VALLEY,31-4393873,MARIETTA,OH,13000,5251,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SICSA PET ADOPTION CENTER,23-7367199,DAYTON,OH,13000,2571,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
